,u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,lanes,service,bridge,access,tunnel,junction
3411,6498180884,5256475874,0,692265252,False,,service,,14.468,"LINESTRING (103.9047445 1.4029408, 103.9046346 1.4030105)",2,,,,,
3412,6531956957,6531956961,0,695613316,False,,service,,67.404,"LINESTRING (103.9102659 1.4023898, 103.9100352 1.4020559, 103.9099802 1.4019755, 103.9099284 1.4019786, 103.9098908 1.4020132)",2,,,,,
3413,6531956961,4602349600,0,534634678,False,Edgefield Plains,residential,40,76.212,"LINESTRING (103.9098908 1.4020132, 103.910291 1.4025697)",2,,,,,
3414,6531956961,2274881314,0,"[476162264, 476162265, 534634678]",False,Edgefield Plains,residential,40,110.041,"LINESTRING (103.9098908 1.4020132, 103.9097033 1.4017525, 103.9095551 1.4015463, 103.9094513 1.4013995, 103.9093156 1.4012078)","['3', '2', '4']",,,,,
3415,6531956961,6531956957,0,695613316,False,,service,,67.404,"LINESTRING (103.9098908 1.4020132, 103.9099284 1.4019786, 103.9099802 1.4019755, 103.9100352 1.4020559, 103.9102659 1.4023898)",2,,,,,
3416,6531986909,5254251491,0,695614131,False,,service,,40.577,"LINESTRING (103.9059851 1.3962446, 103.9057164 1.3959976)",,,,,,
3417,6532012967,4000099724,0,695617195,False,,track,,216.16699999999997,"LINESTRING (103.9076507 1.4161614, 103.9075917 1.4158101, 103.9075488 1.4156492, 103.9074603 1.4153918, 103.9073798 1.4152256, 103.9071411 1.4148368, 103.9068686 1.4144077)",,,,,,
3418,6532048046,6532048047,0,695622360,False,,service,,48.28,"LINESTRING (103.9112497 1.3960727, 103.9109042 1.3963358)",,,,,,
3419,6532048046,5256690510,0,722517785,False,,service,,52.244,"LINESTRING (103.9112497 1.3960727, 103.9115188 1.3964579)",2,,,,,
3420,6532048046,6777634248,0,"[722543033, 722543035]",False,,service,,162.09699999999998,"LINESTRING (103.9112497 1.3960727, 103.9110115 1.3957318, 103.9109807 1.3957103, 103.9109431 1.3957063, 103.9107567 1.3957975, 103.9107218 1.3958136, 103.9106628 1.3958551, 103.9104925 1.395961, 103.9101473 1.3962468)",2,,,,,
3421,6532048047,6532048046,0,695622360,False,,service,,48.28,"LINESTRING (103.9109042 1.3963358, 103.9112497 1.3960727)",,,,,,
3422,6543124543,6677230466,0,476389383,False,Punggol Central,tertiary,60,41.508,"LINESTRING (103.9022239 1.4053828, 103.9018993 1.4055673)",3,,,,,
3423,6543124543,4427352397,0,"[476389384, 476389385, 476389388, 476389383]",False,Punggol Central,tertiary,60,169.521,"LINESTRING (103.9022239 1.4053828, 103.9022599 1.405362, 103.9024 1.4052852, 103.9025283 1.4052122, 103.9031052 1.4048879, 103.9035531 1.4046355)","['5', '3']",,,,building_passage,
3424,6543124543,4702863508,0,696735682,False,,footway,,23.928,"LINESTRING (103.9022239 1.4053828, 103.9023037 1.4055327, 103.9023321 1.4055681)",,,,,,
3425,6572611982,6572611983,0,699905956,False,,service,,18.875,"LINESTRING (103.9120133 1.3996265, 103.9121601 1.3995412)",,,,,,
3426,6572611983,6572611982,0,699905956,False,,service,,18.875,"LINESTRING (103.9121601 1.3995412, 103.9120133 1.3996265)",,,,,,
3427,6572611983,4602349362,0,"[465240600, 699905954, 699905955]",False,,service,,98.583,"LINESTRING (103.9121601 1.3995412, 103.9119515 1.3992286, 103.9119166 1.3992058, 103.9118898 1.3992028, 103.911863 1.3992072, 103.9118134 1.3992353, 103.9115726 1.3993908, 103.9115438 1.3994103, 103.911513 1.3994302)",2,driveway,,,,
3428,6572611983,6572632187,0,"[699905957, 699905958, 699905959, 699905960, 699905961, 699905962, 699905963]",False,,service,,181.03199999999998,"LINESTRING (103.9121601 1.3995412, 103.9122908 1.3997381, 103.9123069 1.3997743, 103.9123082 1.3998132, 103.9123029 1.3998333, 103.9122881 1.3998588, 103.9121473 1.3999593, 103.9121332 1.3999774, 103.9121268 1.4, 103.9121292 1.4000217, 103.912154 1.4000679, 103.9122561 1.4002406, 103.9123565 1.4004071, 103.9123613 1.4004417, 103.9123598 1.4004628, 103.9123486 1.4004826, 103.9123324 1.4004983, 103.9121622 1.4006106, 103.9119431 1.4007668)",2,driveway,,,,
3429,6572632186,6572632187,0,699905964,False,,service,,16.502,"LINESTRING (103.9118658 1.4006401, 103.9119431 1.4007668)",,,,,,
3430,6572632187,6572632186,0,699905964,False,,service,,16.502,"LINESTRING (103.9119431 1.4007668, 103.9118658 1.4006401)",,,,,,
3431,6572632187,6572611983,0,"[699905957, 699905958, 699905959, 699905960, 699905961, 699905962, 699905963]",False,,service,,181.032,"LINESTRING (103.9119431 1.4007668, 103.9121622 1.4006106, 103.9123324 1.4004983, 103.9123486 1.4004826, 103.9123598 1.4004628, 103.9123613 1.4004417, 103.9123565 1.4004071, 103.9122561 1.4002406, 103.912154 1.4000679, 103.9121292 1.4000217, 103.9121268 1.4, 103.9121332 1.3999774, 103.9121473 1.3999593, 103.9122881 1.3998588, 103.9123029 1.3998333, 103.9123082 1.3998132, 103.9123069 1.3997743, 103.9122908 1.3997381, 103.9121601 1.3995412)",2,driveway,,,,
3432,6572632187,6498113105,0,"[699905968, 699905965, 699905966, 699905967]",False,,service,,132.986,"LINESTRING (103.9119431 1.4007668, 103.9115928 1.4010228, 103.9114097 1.4011526, 103.9113802 1.4011485, 103.9113426 1.4011284, 103.9112321 1.4009764, 103.9111227 1.4008344, 103.9110953 1.400797, 103.9110771 1.4007765, 103.9110618 1.4007574)",2,driveway,,,,
3433,6572632190,6498113105,0,699905970,False,,service,,9.799,"LINESTRING (103.9111409 1.4007185, 103.9110618 1.4007574)",2,,,,,
3434,6589382845,6791669639,0,476843584,False,,footway,,67.10300000000001,"LINESTRING (103.9045437 1.4057547, 103.9044844 1.4057737, 103.9044676 1.4057757, 103.9044518 1.4057676, 103.9043033 1.4055119, 103.9042473 1.405407, 103.9042215 1.405346, 103.9042054 1.4053259)",,,,,,
3435,6589382845,2274884761,0,"[701649041, 701649042, 701649043, 620219323]",False,Punggol Place,residential,40,162.05599999999998,"LINESTRING (103.9045437 1.4057547, 103.9049453 1.4064609, 103.9050044 1.4065647, 103.9051616 1.4068543, 103.905242 1.4070332)","['3', '2']",,,,,
3436,6589382845,4427352400,0,"[701649044, 445716727]",False,Punggol Place,residential,"['40', '50']",131.85399999999998,"LINESTRING (103.9045437 1.4057547, 103.9041411 1.4050383, 103.9039627 1.4047209)",2,,,,,
3437,6589431488,4699873962,0,476393002,False,Punggol Road,secondary,60,45.882,"LINESTRING (103.9070385 1.4047263, 103.9068618 1.4043534)",3,,,,,
3438,6589431488,4699873962,1,"[701652285, 701652286, 701652287]",False,,service,,87.802,"LINESTRING (103.9070385 1.4047263, 103.9069533 1.4047534, 103.9068916 1.4047574, 103.9068072 1.4047574, 103.9067448 1.4047414, 103.9067133 1.4047212, 103.9066985 1.4046984, 103.9066757 1.4046582, 103.906669 1.4045992, 103.9066744 1.404567, 103.9067042 1.4045173, 103.9067173 1.4044946, 103.9068004 1.4044249, 103.9068618 1.4043534)",,,,,,
3439,6589431488,3048530804,0,"[476393002, 476393006]",False,Punggol Road,secondary,60,37.617,"LINESTRING (103.9070385 1.4047263, 103.907075 1.4047976, 103.9071906 1.4050285)",3,,,,,
3440,6591808246,6591808247,0,701921366,False,,service,,15.28,"LINESTRING (103.901942 1.4057017, 103.9018724 1.4055832)",2,,,,,
3441,6591808246,4699936575,0,706826007,False,,service,,2.647,"LINESTRING (103.901942 1.4057017, 103.9019541 1.4057222)",,,,,,
3442,6591808246,6677230465,0,710272275,False,,service,,3.395,"LINESTRING (103.901942 1.4057017, 103.9019677 1.4056852)",,,,,,
3443,6591808246,6591808249,0,"[701922626, 726606595, 701921367]",False,,service,,71.592,"LINESTRING (103.901942 1.4057017, 103.9019116 1.4057191, 103.9015225 1.40595, 103.9015066 1.405951, 103.9014957 1.4059466, 103.9014307 1.4058354)",1,,,,,
3444,6591808247,6677230466,0,476389383,False,Punggol Central,tertiary,60,3.474,"LINESTRING (103.9018724 1.4055832, 103.9018993 1.4055673)",3,,,,,
3445,6591808247,6591808246,0,701921366,False,,service,,15.28,"LINESTRING (103.9018724 1.4055832, 103.901942 1.4057017)",2,,,,,
3446,6591808247,6591808249,0,"[711645501, 711645502]",False,Punggol Central,tertiary,60,56.544,"LINESTRING (103.9018724 1.4055832, 103.9017089 1.4056765, 103.9014307 1.4058354)","['3', '4']",,,,,
3447,6591808249,1167567983,0,711645502,False,Punggol Central,tertiary,60,37.421,"LINESTRING (103.9014307 1.4058354, 103.9011352 1.4059966)",3,,,,,
3448,6591808249,6591808246,0,"[701922626, 726606595, 701921367]",False,,service,,71.59200000000001,"LINESTRING (103.9014307 1.4058354, 103.9014957 1.4059466, 103.9015066 1.405951, 103.9015225 1.40595, 103.9019116 1.4057191, 103.901942 1.4057017)",1,,,,,
3449,6591808249,6591808247,0,"[711645501, 711645502]",False,Punggol Central,tertiary,60,56.544,"LINESTRING (103.9014307 1.4058354, 103.9017089 1.4056765, 103.9018724 1.4055832)","['3', '4']",,,,,
3450,6605052700,5177295837,0,"[533689698, 533689699, 703348573, 703348574]",False,,service,,148.536,"LINESTRING (103.9012147 1.3989776, 103.9011866 1.3989254, 103.9011799 1.3989012, 103.9011893 1.3988811, 103.9012047 1.3988692, 103.9014541 1.3987247, 103.9014771 1.3987185, 103.9014948 1.3987221, 103.901509 1.3987327, 103.9018612 1.3993624, 103.9019259 1.3994872)",2,parking_aisle,,,,
3451,6605651412,6605651413,0,703405352,False,,service,,12.585,"LINESTRING (103.901656 1.4099111, 103.901597 1.4098145)",,parking_aisle,,,,
3452,6605651413,5098730588,0,703405351,False,,service,,52.546,"LINESTRING (103.901597 1.4098145, 103.9011901 1.410055)",2,parking_aisle,,,,
3453,6605651413,6605651412,0,703405352,False,,service,,12.585,"LINESTRING (103.901597 1.4098145, 103.901656 1.4099111)",,parking_aisle,,,,
3454,6605651413,5098730604,0,"[523822749, 523822751]",False,,service,,136.473,"LINESTRING (103.901597 1.4098145, 103.9019969 1.4095973, 103.902035 1.4095787, 103.902078 1.4095694, 103.9021237 1.4095745, 103.9021668 1.4095939, 103.9022006 1.4096226, 103.9022259 1.4096617, 103.9024392 1.410116)",2,parking_aisle,,,,
3455,6605725621,5177288921,0,703414513,False,,service,,18.237,"LINESTRING (103.9013261 1.399467, 103.9014163 1.399604)",2,,,,,
3456,6605725621,5177288941,0,"[703414512, 533688769, 703414511]",False,,service,,212.06499999999997,"LINESTRING (103.9013261 1.399467, 103.9011406 1.3991055, 103.9011299 1.3990963, 103.901116 1.3990924, 103.9006531 1.3990901, 103.9006215 1.3990917, 103.9005984 1.3990963, 103.9003095 1.3992109, 103.9001539 1.3992699, 103.9000908 1.3993026, 103.90008 1.3993127, 103.9000615 1.3993704, 103.9000569 1.3993958, 103.9000239 1.3994205, 103.8997775 1.399515)",2,,,,,
3457,6605725621,5177288922,0,703411376,False,,service,,26.034,"LINESTRING (103.9013261 1.399467, 103.9013019 1.3995314, 103.9012966 1.3996198, 103.9013348 1.3996864)",1,,,,,
3458,6620359637,5177330350,0,704878781,False,,service,,43.151,"LINESTRING (103.9029327 1.3983703, 103.9027411 1.3980328)",2,,,,,
3459,6620359638,6620359639,0,704878783,False,,service,,62.754,"LINESTRING (103.9026296 1.3987135, 103.902329 1.3982358)",2,,,,,
3460,6620359639,5177330350,0,704878780,False,,service,,51.069,"LINESTRING (103.902329 1.3982358, 103.9027411 1.3980328)",2,driveway,,,,
3461,6620359639,6620359638,0,704878783,False,,service,,62.754,"LINESTRING (103.902329 1.3982358, 103.9026296 1.3987135)",2,,,,,
3462,6620359639,4598898423,0,"[533694394, 704878782]",False,,service,,112.892,"LINESTRING (103.902329 1.3982358, 103.9019656 1.3984149, 103.9019422 1.3984454, 103.9019446 1.3984753, 103.9019914 1.3986497, 103.9020752 1.3988097, 103.902192 1.3989475)",2,driveway,,,,
3463,6620359640,5177330338,0,464819517,False,,service,,179.928,"LINESTRING (103.9027123 1.3990147, 103.9034108 1.4004744)",2,driveway,,,,
3464,6620359640,2274877857,0,704878784,False,,service,,17.128,"LINESTRING (103.9027123 1.3990147, 103.9025635 1.3990547)",2,,,,,
3465,6620359640,4598898423,0,"[717268785, 464819517]",False,,service,,74.512,"LINESTRING (103.9027123 1.3990147, 103.9026698 1.3989259, 103.902592 1.3988294, 103.9024874 1.3987905, 103.9023747 1.3988321, 103.902192 1.3989475)",2,driveway,,,,
3466,6620454742,6620454743,0,704893872,False,,service,,36.493,"LINESTRING (103.9040861 1.3997914, 103.9042281 1.4000873)",2,,,,,
3467,6620454743,6620454742,0,704893872,False,,service,,36.493,"LINESTRING (103.9042281 1.4000873, 103.9040861 1.3997914)",2,,,,,
3468,6620454743,5177330344,0,"[704893873, 533694395]",False,,service,,120.332,"LINESTRING (103.9042281 1.4000873, 103.9046183 1.3999024, 103.9046519 1.3998739, 103.9046722 1.3998353, 103.9046814 1.3997805, 103.9046732 1.3997215, 103.9044757 1.3993197)",2,driveway,,,,
3469,6620454743,5177330338,0,"[727377195, 704893871]",False,,service,,100.541,"LINESTRING (103.9042281 1.4000873, 103.9036529 1.4003653, 103.9034108 1.4004744)",2,driveway,,,,
3470,6620454744,6620454753,0,704893874,False,,service,,39.28,"LINESTRING (103.9043023 1.3989446, 103.9041581 1.3986221)",2,driveway,,,,
3471,6620454744,6620454753,1,704893875,False,,service,,47.018,"LINESTRING (103.9043023 1.3989446, 103.9042566 1.3989334, 103.9042146 1.3989123, 103.9041785 1.3988822, 103.9041501 1.3988448, 103.904131 1.3988019, 103.904122 1.3987558, 103.9041236 1.3987088, 103.9041359 1.3986635, 103.9041581 1.3986221)",1,,,,,
3472,6620454744,5177330344,0,727376665,False,,service,,45.948,"LINESTRING (103.9043023 1.3989446, 103.9044757 1.3993197)",2,driveway,,,,
3473,6620454753,6620454744,0,704893874,False,,service,,39.28,"LINESTRING (103.9041581 1.3986221, 103.9043023 1.3989446)",2,driveway,,,,
3474,6620454753,6620454744,1,704893875,False,,service,,47.018,"LINESTRING (103.9041581 1.3986221, 103.9041359 1.3986635, 103.9041236 1.3987088, 103.904122 1.3987558, 103.904131 1.3988019, 103.9041501 1.3988448, 103.9041785 1.3988822, 103.9042146 1.3989123, 103.9042566 1.3989334, 103.9043023 1.3989446)",1,,,,,
3475,6620454753,6498130596,0,726626037,False,,service,,46.311,"LINESTRING (103.9041581 1.3986221, 103.9039819 1.3982447)",2,driveway,,,,
3476,6620454755,6620454756,0,704893877,False,,service,,41.213,"LINESTRING (103.9033437 1.3981677, 103.9031795 1.3978354)",2,,,,,
3477,6620454756,6620454755,0,704893877,False,,service,,41.213,"LINESTRING (103.9031795 1.3978354, 103.9033437 1.3981677)",2,,,,,
3478,6620454756,6498130596,0,"[533694393, 464819516]",False,,service,,116.05600000000001,"LINESTRING (103.9031795 1.3978354, 103.9032907 1.3977901, 103.9033967 1.3977839, 103.9035776 1.3978042, 103.9037158 1.3978437, 103.9037628 1.3978709, 103.9038064 1.3979084, 103.9038425 1.3979586, 103.9039819 1.3982447)",2,driveway,,,,
3479,6620454756,5177330350,0,"[704893876, 704893878]",False,,service,,53.449,"LINESTRING (103.9031795 1.3978354, 103.9029635 1.3979332, 103.9027411 1.3980328)",2,driveway,,,,
3480,6642037183,6642037184,0,706826008,False,,service,,10.156,"LINESTRING (103.9014048 1.4070321, 103.901322 1.4070707)",,,,,,
3481,6642037184,6642037183,0,706826008,False,,service,,10.156,"LINESTRING (103.901322 1.4070707, 103.9014048 1.4070321)",,,,,,
3482,6642037184,5256742059,0,"[166523225, 656554308, 166523222]",False,Punggol Walk,residential,50,206.81900000000002,"LINESTRING (103.901322 1.4070707, 103.9014808 1.4074408, 103.9018008 1.4081662, 103.9020851 1.4087668)",2,,yes,,,
3483,6642037184,1167567959,0,"[476400642, 649442268, 476400644, 711430999]",False,Punggol Walk,residential,50,68.71600000000001,"LINESTRING (103.901322 1.4070707, 103.9012409 1.4068787, 103.9011616 1.4066969, 103.9011091 1.4065573, 103.9010845 1.4065003)","['3', '2', '4']",,,,,
3484,6646802858,2274873612,0,383281865,False,Punggol Field,residential,50,68.04,"LINESTRING (103.9117163 1.3947438, 103.9112474 1.3951371)",2,,,,,
3485,6646802858,6646802859,0,707299981,False,,service,,10.952,"LINESTRING (103.9117163 1.3947438, 103.9117786 1.3948201)",2,,,,,
3486,6646802858,4697965979,0,"[383281865, 476149338, 476149339]",False,Punggol Field,residential,50,265.67400000000004,"LINESTRING (103.9117163 1.3947438, 103.9125156 1.3940733, 103.9131276 1.3935852, 103.9135578 1.3932211)","['3', '2']",,,,,
3487,6646802859,6646802858,0,707299981,False,,service,,10.952,"LINESTRING (103.9117786 1.3948201, 103.9117163 1.3947438)",2,,,,,
3488,6646802859,5256699752,0,707301973,False,,service,,17.311,"LINESTRING (103.9117786 1.3948201, 103.9118959 1.3947177)",2,,,,,
3489,6646802859,5256699758,0,"[539274374, 707347205, 707301974]",False,,service,,176.532,"LINESTRING (103.9117786 1.3948201, 103.9116499 1.39493, 103.9113654 1.395172, 103.9113012 1.3952974, 103.9112905 1.3953524, 103.9113106 1.3954221, 103.9113656 1.3954958, 103.9116365 1.3959222, 103.9117263 1.3960764)",2,,,,,
3490,6647098318,6498066940,0,476161039,False,Edgedale Plains,residential,40,74.016,"LINESTRING (103.9116279 1.3961453, 103.9120076 1.3966921)",2,,,,,
3491,6647098318,5256699758,0,707347069,False,,service,,13.355,"LINESTRING (103.9116279 1.3961453, 103.9117263 1.3960764)",2,,,,,
3492,6647098318,2274873950,0,"[708838656, 476166956, 476161039]",False,Edgedale Plains,residential,40,80.71199999999999,"LINESTRING (103.9116279 1.3961453, 103.9115285 1.3960021, 103.9114434 1.3958793, 103.9112139 1.395549)","['3', '2', '4']",,,,,
3493,6647198345,2274872791,0,707354663,False,,service,,19.722,"LINESTRING (103.9148095 1.3947236, 103.914951 1.3946166)",2,,,,,
3494,6647198345,2274874915,0,"[645122792, 645121411, 465242484]",False,,service,,353.94200000000006,"LINESTRING (103.9148095 1.3947236, 103.9136047 1.395643, 103.9135705 1.3957066, 103.9135542 1.395759, 103.9135532 1.395821, 103.9135617 1.3958784, 103.9141823 1.3968026, 103.9142288 1.3968262, 103.9142771 1.3968262, 103.9143827 1.3967971, 103.9144623 1.3967405)",2,,,,,
3495,6647198345,2274873739,0,"[707355417, 218215361]",False,,service,,126.176,"LINESTRING (103.9148095 1.3947236, 103.9148806 1.3948697, 103.9149385 1.3950252, 103.9149968 1.395251, 103.9150123 1.3952984, 103.9150478 1.395323, 103.9151143 1.395323, 103.9153794 1.3952474, 103.9154386 1.3952519, 103.9155078 1.3952893)",2,,,,,
3496,6649598925,6649598929,0,707606853,False,,service,,71.747,"LINESTRING (103.9138694 1.3946244, 103.9141215 1.3947209, 103.9142503 1.3947625, 103.914375 1.3947785, 103.9144894 1.3947791)",2,,,,,
3497,6649598929,2274873525,0,218215421,False,,service,,43.275,"LINESTRING (103.9144894 1.3947791, 103.9142591 1.3949445, 103.9142392 1.3949542, 103.9142107 1.3949609, 103.9141834 1.3949582, 103.91416 1.394945)",2,,,,,
3498,6649598929,2274872603,0,"[707606402, 218215421]",False,,service,,53.016,"LINESTRING (103.9144894 1.3947791, 103.9147384 1.3946002, 103.9148775 1.394502)",2,,,,,
3499,6649598929,6649598925,0,707606853,False,,service,,71.747,"LINESTRING (103.9144894 1.3947791, 103.914375 1.3947785, 103.9142503 1.3947625, 103.9141215 1.3947209, 103.9138694 1.3946244)",2,,,,,
3500,6649660234,4602379463,0,218215367,False,,service,,60.109,"LINESTRING (103.9155145 1.3959798, 103.9150773 1.3962979)",2,,,,,
3501,6649660234,2274874196,0,"[707349580, 218215367]",False,,service,,29.842,"LINESTRING (103.9155145 1.3959798, 103.9155605 1.3959463, 103.9157304 1.3958203)",2,,,,,
3502,6649660234,2274874196,1,"[773678244, 707609203, 707609204]",False,,service,,46.910999999999994,"LINESTRING (103.9155145 1.3959798, 103.9154991 1.3959329, 103.9154954 1.3958909, 103.9154982 1.3958526, 103.9155188 1.3958084, 103.9155518 1.3957794, 103.9155986 1.3957626, 103.9156382 1.3957624, 103.9156799 1.3957795, 103.9157052 1.3957999, 103.9157304 1.3958203)",1,,,,,
3503,6649662362,2274874746,0,"[707609038, 707609039]",False,,service,,126.137,"LINESTRING (103.9142704 1.3957519, 103.9142811 1.3957975, 103.9143039 1.3958364, 103.9143401 1.3958672, 103.914379 1.3958699, 103.9144461 1.3958712, 103.9145896 1.3958203, 103.9146177 1.3958122, 103.9146432 1.3958149, 103.9146566 1.395831, 103.9146794 1.3958819, 103.9146915 1.3959369, 103.9147961 1.3962935, 103.9148472 1.3964631)",2,,,,,
3504,6649847695,5680854109,0,707631429,False,,service,,16.858,"LINESTRING (103.9162673 1.3962681, 103.9163561 1.396391)",2,,,,,
3505,6649847695,5680854109,1,"[707631427, 707631431]",False,,service,,40.894000000000005,"LINESTRING (103.9162673 1.3962681, 103.9163263 1.3962252, 103.9163531 1.3962091, 103.916388 1.3962131, 103.9164202 1.3962413, 103.9164296 1.3962654, 103.9164349 1.3962909, 103.9164336 1.3963163, 103.9164188 1.3963378, 103.9163561 1.396391)",1,,,,,
3506,6649847695,5680854112,0,"[596269996, 707631430]",False,,service,,48.661,"LINESTRING (103.9162673 1.3962681, 103.916203 1.3962171, 103.9161023 1.3962037, 103.9159985 1.3962013, 103.9159589 1.3961729, 103.9158903 1.3960981)",2,,,,,
3507,6649850464,6649850468,0,707640739,False,,service,,22.683,"LINESTRING (103.9160769 1.3979453, 103.9161238 1.3979574, 103.9161922 1.3979882, 103.9162204 1.3980096, 103.9162396 1.3980505)",2,parking_aisle,,,,
3508,6649850468,6649959777,0,"[707640737, 707647212, 707647214, 707647215, 775195700, 465240571, 465240574]",False,,service,,287.628,"LINESTRING (103.9162396 1.3980505, 103.9160179 1.3981893, 103.9157786 1.398348, 103.9157076 1.3983802, 103.9156365 1.3983976, 103.9155976 1.398399, 103.9155413 1.3983909, 103.9154876 1.3983788, 103.9154407 1.3983601, 103.9153843 1.3983172, 103.9153321 1.3982522, 103.9150241 1.3978313, 103.9147058 1.3973673, 103.9146843 1.3973217, 103.9146776 1.3972654, 103.914687 1.3972171, 103.9147031 1.3971675, 103.914746 1.3971072, 103.9148794 1.3970102)",2,parking_aisle,,,,
3509,6649850468,5280100169,0,"[707640738, 465240573]",False,,service,,206.007,"LINESTRING (103.9162396 1.3980505, 103.9164598 1.3979084, 103.9165111 1.3978571, 103.9165362 1.3978049, 103.9165483 1.3977499, 103.9165526 1.3977023, 103.9165416 1.3976547, 103.9158616 1.3967132, 103.9158231 1.3966743, 103.9157528 1.3966161)",2,parking_aisle,,,,
3510,6649850468,6649850464,0,707640739,False,,service,,22.683,"LINESTRING (103.9162396 1.3980505, 103.9162204 1.3980096, 103.9161922 1.3979882, 103.9161238 1.3979574, 103.9160769 1.3979453)",2,parking_aisle,,,,
3511,6649959776,6649959777,0,707647213,False,,service,,29.839,"LINESTRING (103.9151408 1.3970712, 103.9148794 1.3970102)",2,parking_aisle,,,,
3512,6649959777,6649959776,0,707647213,False,,service,,29.839,"LINESTRING (103.9148794 1.3970102, 103.9151408 1.3970712)",2,parking_aisle,,,,
3513,6649959777,5280100171,0,"[707647210, 707647211, 465240570]",False,,service,,98.715,"LINESTRING (103.9148794 1.3970102, 103.9150858 1.3968526, 103.915459 1.3965892, 103.9155099 1.396566, 103.9155599 1.3965536, 103.9156227 1.3965412)",2,parking_aisle,,,,
3514,6649959777,6649850468,0,"[707640737, 707647212, 707647214, 707647215, 775195700, 465240571, 465240574]",False,,service,,287.62800000000004,"LINESTRING (103.9148794 1.3970102, 103.914746 1.3971072, 103.9147031 1.3971675, 103.914687 1.3972171, 103.9146776 1.3972654, 103.9146843 1.3973217, 103.9147058 1.3973673, 103.9150241 1.3978313, 103.9153321 1.3982522, 103.9153843 1.3983172, 103.9154407 1.3983601, 103.9154876 1.3983788, 103.9155413 1.3983909, 103.9155976 1.398399, 103.9156365 1.3983976, 103.9157076 1.3983802, 103.9157786 1.398348, 103.9160179 1.3981893, 103.9162396 1.3980505)",2,parking_aisle,,,,
3515,6650042846,5218614067,0,"[707651282, 707654541, 707654542]",False,,service,,84.74100000000001,"LINESTRING (103.9174443 1.4029879, 103.9171994 1.403174, 103.9170368 1.4032947, 103.9170185 1.4033039, 103.9170012 1.403311, 103.9169819 1.403311, 103.9169676 1.4033049, 103.9169565 1.4032927, 103.9168634 1.4031606)",2,driveway,,,,
3516,6650042846,6650063298,0,"[707654544, 707654543]",False,,service,,143.398,"LINESTRING (103.9174443 1.4029879, 103.9173402 1.4028576, 103.9171685 1.4026217, 103.9178243 1.4021109)",2,parking_aisle,,,,
3517,6650042846,6650063299,0,"[707688884, 707688885]",False,,service,,93.09100000000001,"LINESTRING (103.9174443 1.4029879, 103.9177739 1.4027356, 103.9181091 1.4024788)",2,driveway,,,,
3518,6650063298,6753119988,0,707654543,False,,service,,84.227,"LINESTRING (103.9178243 1.4021109, 103.9184412 1.4016711)",2,parking_aisle,,,,
3519,6650063298,6650042846,0,"[707654544, 707654543]",False,,service,,143.398,"LINESTRING (103.9178243 1.4021109, 103.9171685 1.4026217, 103.9173402 1.4028576, 103.9174443 1.4029879)",2,parking_aisle,,,,
3520,6650063298,6650063299,0,"[707656467, 707656468]",False,,service,,51.75,"LINESTRING (103.9178243 1.4021109, 103.9179946 1.4023415, 103.9181091 1.4024788)",2,parking_aisle,,,,
3521,6650063299,6650063298,0,"[707656467, 707656468]",False,,service,,51.75,"LINESTRING (103.9181091 1.4024788, 103.9179946 1.4023415, 103.9178243 1.4021109)",2,parking_aisle,,,,
3522,6650063299,6650221222,0,"[707688882, 707688883]",False,,service,,54.088,"LINESTRING (103.9181091 1.4024788, 103.9183527 1.4022878, 103.9184935 1.4021806)",2,driveway,,,,
3523,6650063299,6650042846,0,"[707688884, 707688885]",False,,service,,93.09100000000001,"LINESTRING (103.9181091 1.4024788, 103.9177739 1.4027356, 103.9174443 1.4029879)",2,driveway,,,,
3524,6650221220,6650221222,0,707688881,False,,service,,25.243,"LINESTRING (103.9186706 1.4020385, 103.9184935 1.4021806)",2,driveway,,,,
3525,6650221220,6650221222,1,707688880,False,,service,,31.847,"LINESTRING (103.9186706 1.4020385, 103.9186048 1.4020237, 103.9185566 1.4020358, 103.918511 1.4020706, 103.9184976 1.4021189, 103.9184935 1.4021806)",1,parking_aisle,,,,
3526,6650221220,5218598495,0,"[539284345, 707688879]",False,,service,,44.603,"LINESTRING (103.9186706 1.4020385, 103.9188476 1.4019084, 103.9189923 1.4017988)",2,driveway,,,,
3527,6650221222,6650221220,0,707688881,False,,service,,25.243,"LINESTRING (103.9184935 1.4021806, 103.9186706 1.4020385)",2,driveway,,,,
3528,6650221222,6650221220,1,707688880,False,,service,,31.847,"LINESTRING (103.9184935 1.4021806, 103.9184976 1.4021189, 103.918511 1.4020706, 103.9185566 1.4020358, 103.9186048 1.4020237, 103.9186706 1.4020385)",1,parking_aisle,,,,
3529,6650221222,6650063299,0,"[707688882, 707688883]",False,,service,,54.088,"LINESTRING (103.9184935 1.4021806, 103.9183527 1.4022878, 103.9181091 1.4024788)",2,driveway,,,,
3530,6650955062,6650955063,0,"[707824808, 707824809]",False,,service,,35.749,"LINESTRING (103.9122789 1.3929498, 103.912181 1.3928359, 103.9120662 1.3927087)",1,,,,,
3531,6650955063,4491725461,0,"[644865121, 707728836]",False,,service,,102.709,"LINESTRING (103.9120662 1.3927087, 103.9125031 1.3923422, 103.912542 1.3923194, 103.9125836 1.3923261, 103.9126293 1.3923727, 103.9127512 1.3925326)",2,,,,,
